epoch,lr-SGD,step,train_error_epoch,train_error_step,valid_error_epoch,valid_error_step
2,,479,,4210.857421875,,
2,,480,,2827.947265625,,
2,,481,,2843.06689453125,,
2,,482,,213.123291015625,,
2,,483,,1641.25537109375,,
2,,484,,1448.771728515625,,
2,,485,,1516.3316650390625,,
2,,486,,184.7490692138672,,
2,,487,,203.458251953125,,
2,,488,,214.05892944335938,,
2,,489,,2858.95361328125,,
2,,490,,1520.474609375,,
2,,491,,2886.29052734375,,
2,,492,,203.30938720703125,,
2,,493,,2844.29248046875,,
2,,494,,177.6248779296875,,
2,,495,,2833.818115234375,,
2,,496,,4188.4052734375,,
2,,497,,236.08383178710938,,
2,,498,,1514.070068359375,,
2,,499,,236.19290161132812,,
2,,500,,1546.92138671875,,
2,,501,,2889.86279296875,,
2,,502,,5534.9990234375,,
2,,503,,1458.1534423828125,,
2,,504,,186.77993774414062,,
2,,505,,5505.919921875,,
2,,506,,1475.803955078125,,
2,,507,,2893.376953125,,
2,,508,,2862.560302734375,,
2,,509,,2830.01953125,,
2,,510,,4198.927734375,,
2,,511,,1513.5404052734375,,
2,,512,,178.04722595214844,,
2,,513,,2862.439208984375,,
2,,514,,204.9610595703125,,
2,,515,,4150.85498046875,,
2,,516,,2875.37548828125,,
2,,517,,209.58169555664062,,
2,,518,,235.08786010742188,,
2,,519,,168.30715942382812,,
2,,520,,1527.4937744140625,,
2,,521,,2914.712890625,,
2,,522,,1497.6336669921875,,
2,,523,,1528.365478515625,,
2,,524,,1536.4456787109375,,
2,,525,,1605.303955078125,,
2,,526,,2842.205078125,,
2,,527,,1564.2374267578125,,
2,,528,,1626.0836181640625,,
2,,529,,1566.130615234375,,
2,,530,,1486.8568115234375,,
2,,531,,1475.1236572265625,,
2,,532,,4227.39453125,,
2,,533,,1542.0792236328125,,
2,,534,,1549.558349609375,,
2,,535,,2885.778076171875,,
2,,536,,4204.33935546875,,
2,,537,,2854.651123046875,,
2,,538,,2819.270263671875,,
2,,539,,205.44149780273438,,
2,,540,,2906.716064453125,,
2,,541,,1504.98193359375,,
2,,542,,1557.36279296875,,
2,,543,,1549.604248046875,,
2,,544,,1470.272216796875,,
2,,545,,1516.8389892578125,,
2,,546,,1502.9700927734375,,
2,,547,,185.14016723632812,,
2,,548,,2827.7939453125,,
2,,549,,4132.0,,
2,,550,,1466.1162109375,,
2,,551,,5536.7119140625,,
2,,552,,214.57028198242188,,
2,,553,,1523.677734375,,
2,,554,,2807.553466796875,,
2,,555,,230.15087890625,,
2,,556,,238.789794921875,,
2,,557,,1566.9967041015625,,
2,,558,,2907.55078125,,
2,,559,,4243.0302734375,,
2,,560,,1584.176513671875,,
2,,561,,2835.279052734375,,
2,,562,,167.98980712890625,,
2,,563,,1529.5205078125,,
2,,564,,1559.180908203125,,
2,,565,,1546.59619140625,,
2,,566,,2913.928466796875,,
2,,567,,2915.910400390625,,
2,,568,,178.34469604492188,,
2,,569,,1637.1187744140625,,
2,,570,,171.0687255859375,,
2,,571,,1535.5850830078125,,
2,,572,,4263.80078125,,
2,,573,,135.62664794921875,,
2,,574,,1552.5213623046875,,
2,,575,,1556.955322265625,,
2,,576,,1536.8507080078125,,
2,,577,,1592.5283203125,,
2,,578,,1526.1378173828125,,
2,,579,,182.5153350830078,,
2,,580,,2826.95947265625,,
2,,581,,5523.021484375,,
2,,582,,2889.7666015625,,
2,,583,,2879.809814453125,,
2,,584,,167.82363891601562,,
2,,585,,2893.738525390625,,
2,,586,,1535.160400390625,,
2,,587,,2957.999267578125,,
2,,588,,2868.499267578125,,
2,,589,,187.35916137695312,,
2,,590,,1550.77392578125,,
2,,591,,6830.1376953125,,
2,,592,,1504.69189453125,,
2,,593,,1495.1112060546875,,
2,,594,,1515.195068359375,,
2,,595,,234.16116333007812,,
2,,596,,202.2452850341797,,
2,,597,,190.6829071044922,,
2,,598,,197.84811401367188,,
2,,599,,1529.7568359375,,
2,,600,,1537.38916015625,,
2,,601,,1523.719970703125,,
2,,602,,122.9140625,,
2,,603,,1576.7730712890625,,
2,,604,,210.03488159179688,,
2,,605,,2951.44140625,,
2,,606,,242.82119750976562,,
2,,607,,2877.8076171875,,
2,,608,,2841.60498046875,,
2,,609,,241.03363037109375,,
2,,610,,1501.2325439453125,,
2,,611,,136.15597534179688,,
2,,612,,1555.982421875,,
2,,613,,155.70985412597656,,
2,,614,,215.87313842773438,,
2,,615,,1592.0809326171875,,
2,,616,,2861.698974609375,,
2,,617,,226.36566162109375,,
2,,618,,1539.4990234375,,
2,,619,,1555.256103515625,,
2,,620,,1472.149658203125,,
2,,621,,1468.2269287109375,,
2,,622,,193.8562774658203,,
2,,623,,214.61529541015625,,
2,,624,,2862.94873046875,,
2,,625,,5501.0576171875,,
2,,626,,230.29861450195312,,
2,,627,,2855.739013671875,,
2,,628,,1548.6773681640625,,
2,,629,,1465.7376708984375,,
2,,630,,4139.857421875,,
2,,631,,6966.9189453125,,
2,,632,,1559.3062744140625,,
2,,633,,1543.24169921875,,
2,,634,,1483.577880859375,,
2,,635,,1477.478515625,,
2,,636,,2821.59765625,,
2,,637,,157.08853149414062,,
2,,638,,1535.402587890625,,
2,,639,,2882.64501953125,,
2,,640,,2809.499267578125,,
2,,641,,2828.8798828125,,
2,,642,,1497.476806640625,,
2,,643,,1506.5963134765625,,
2,,644,,1524.3507080078125,,
2,,645,,1491.4539794921875,,
2,,646,,186.00778198242188,,
2,,647,,1539.8671875,,
2,,648,,2846.355712890625,,
2,,649,,1569.3760986328125,,
2,,650,,1570.783447265625,,
2,,651,,1469.9666748046875,,
2,,652,,1491.22314453125,,
2,,653,,2821.54736328125,,
2,,654,,1549.7562255859375,,
2,,655,,203.44883728027344,,
2,,656,,223.25689697265625,,
2,,657,,174.65577697753906,,
2,,658,,4232.9970703125,,
2,,659,,1542.5548095703125,,
2,,660,,158.6669921875,,
2,,661,,162.96408081054688,,
2,,662,,166.81982421875,,
2,,663,,1473.4993896484375,,
2,,664,,1516.619873046875,,
2,,665,,8264.732421875,,
2,,666,,5623.451171875,,
2,,667,,135.34405517578125,,
2,,668,,5550.0810546875,,
2,,669,,2899.6767578125,,
2,,670,,2825.830322265625,,
2,,671,,1568.97119140625,,
2,,672,,2899.993408203125,,
2,,673,,4305.421875,,
2,,674,,1577.1619873046875,,
2,,675,,178.10903930664062,,
2,,676,,1557.516357421875,,
2,,677,,1519.0772705078125,,
2,,678,,2892.59765625,,
2,,679,,2868.59326171875,,
2,,680,,181.00851440429688,,
2,,681,,2833.376708984375,,
2,,682,,2870.713134765625,,
2,,683,,1546.4278564453125,,
2,,684,,1513.348876953125,,
2,,685,,4211.4716796875,,
2,,686,,183.08419799804688,,
2,,687,,1519.13330078125,,
2,,688,,136.68197631835938,,
2,,689,,1539.0687255859375,,
2,,690,,1562.32177734375,,
2,,691,,1559.4404296875,,
2,,692,,231.5390167236328,,
2,,693,,1511.3214111328125,,
2,,694,,5531.96826171875,,
2,,695,,4193.56982421875,,
2,,696,,240.89791870117188,,
2,,697,,257.6954345703125,,
2,,698,,1523.7978515625,,
2,,699,,4243.4462890625,,
2,,700,,2842.42919921875,,
2,,701,,3107.52294921875,,
,,118,,,,1512.2403564453125
,,119,,,,1504.200439453125
,,120,,,,249.65042114257812
,,121,,,,148.76260375976562
,,122,,,,4259.546875
,,123,,,,2880.001708984375
,,124,,,,1538.6571044921875
,,125,,,,1523.2464599609375
,,126,,,,1549.144775390625
,,127,,,,141.0122528076172
,,128,,,,2883.410888671875
,,129,,,,235.8861846923828
,,130,,,,2866.42529296875
,,131,,,,4245.8564453125
,,132,,,,217.54183959960938
,,133,,,,192.1192626953125
,,134,,,,1502.2462158203125
,,135,,,,1558.3917236328125
,,136,,,,229.7137451171875
,,137,,,,4196.56884765625
,,138,,,,2892.29150390625
,,139,,,,2893.269775390625
,,140,,,,2919.03515625
,,141,,,,175.4456024169922
,,142,,,,212.23019409179688
,,143,,,,2900.7021484375
,,144,,,,2867.216796875
,,145,,,,1640.060302734375
,,146,,,,2829.16015625
,,147,,,,196.878662109375
,,148,,,,2959.8349609375
,,149,,,,1560.6265869140625
,,150,,,,1537.7828369140625
,,151,,,,1578.109130859375
,,152,,,,2874.263916015625
,,153,,,,2916.87939453125
,,154,,,,145.3507537841797
,,155,,,,4226.90869140625
,,156,,,,1480.4501953125
,,157,,,,1522.75927734375
,,158,,,,1488.9510498046875
,,159,,,,1471.0516357421875
,,160,,,,2887.46337890625
,,161,,,,211.7576904296875
,,162,,,,168.18447875976562
,,163,,,,162.6922607421875
,,164,,,,1515.629638671875
,,165,,,,240.93939208984375
,,166,,,,146.9088134765625
,,167,,,,2793.46240234375
,,168,,,,2846.8779296875
,,169,,,,2885.500732421875
,,170,,,,2900.91552734375
